,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,time_taken(min),distance
35790,24504,29,4.6,Stormy,Medium,0,Snack,motorcycle,0,No,Metropolitian,24,20002.48639
35791,41430,26,4.4,Cloudy,High,2,Snack,motorcycle,1,No,Urban,32,20002.48639
35792,19087,29,4.6,Stormy,Low,1,Meal,motorcycle,0,No,,11,20002.48639
35793,3330,23,4.7,Fog,Jam,0,Buffet,motorcycle,1,No,Urban,35,20002.48639
35794,40821,31,4.9,Cloudy,Medium,1,Meal,motorcycle,1,No,Urban,40,20002.48639
35795,44597,28,4.6,Sandstorms,Low,2,Snack,electric_scooter,0,No,Metropolitian,15,20002.48639
35796,42356,33,4.8,Sunny,Jam,1,Meal,motorcycle,1,No,Metropolitian,21,20002.48639
35797,38413,,,Windy,Jam,0,Meal,motorcycle,1,No,Metropolitian,29,20002.48639
35798,17640,37,4.6,Fog,Low,1,Drinks,scooter,1,No,Urban,16,20002.48639
35799,6190,34,4.8,Fog,Low,1,Buffet,motorcycle,1,No,Metropolitian,18,20002.48639
35800,44472,25,4.8,Sandstorms,Jam,0,Snack,motorcycle,0,No,Metropolitian,38,20002.48639
35801,13843,39,4.2,Stormy,Low,0,Buffet,motorcycle,1,No,Metropolitian,27,20002.48639
35802,30354,20,3.5,Sunny,Jam,0,Snack,motorcycle,2,No,Metropolitian,49,20002.48639
35803,25826,22,4.8,Stormy,Low,2,Buffet,electric_scooter,1,No,Metropolitian,17,20002.48639
35804,21732,27,4.7,Sunny,Jam,2,Snack,electric_scooter,0,No,Metropolitian,10,20002.48639
35805,11003,36,4.6,Sandstorms,High,1,Drinks,motorcycle,0,No,Metropolitian,30,20002.48639
35806,27860,25,4.7,Stormy,Medium,2,Drinks,scooter,0,No,Metropolitian,24,20002.48639
35807,27509,34,4.8,Windy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,38,20002.48639
35808,20559,30,4.4,Cloudy,Medium,2,Meal,electric_scooter,2,No,Metropolitian,42,20002.48639
35809,37678,38,4.4,Cloudy,Jam,1,Snack,motorcycle,1,No,Metropolitian,33,20002.48639
35810,34620,33,4.9,Sunny,Jam,1,Meal,motorcycle,1,No,Metropolitian,24,20002.48639
35811,22700,24,4.1,Sandstorms,Low,0,Snack,motorcycle,1,No,Metropolitian,26,20002.48639
35812,36395,28,4.6,Fog,Low,2,Drinks,scooter,0,No,Metropolitian,21,20002.48639
35813,2105,36,4.8,Sandstorms,Low,2,Meal,scooter,0,No,Metropolitian,24,20002.48639
35814,37797,,,Stormy,Jam,0,Meal,motorcycle,1,No,Urban,34,20002.48639
35815,17312,39,4.6,Cloudy,Low,1,Snack,scooter,1,No,Metropolitian,29,20002.48639
35816,33591,31,4.6,Sunny,Jam,2,Drinks,electric_scooter,1,No,Metropolitian,30,20002.48639
35817,23960,24,4.6,Fog,Medium,2,Meal,scooter,0,No,Urban,12,20002.48639
35818,28016,21,4.7,Sunny,Jam,1,Buffet,motorcycle,1,No,Metropolitian,11,20002.48634
35819,34299,39,4.2,Cloudy,Jam,1,Buffet,motorcycle,0,No,Metropolitian,36,20002.48634
35820,33982,22,4.5,Sunny,Jam,1,Snack,motorcycle,0,No,Metropolitian,14,20002.48634
35821,504,39,4.9,Windy,Jam,0,Snack,motorcycle,2,No,Urban,43,20002.48634
35822,14683,20,4.6,Stormy,Jam,0,Buffet,motorcycle,,No,Urban,15,20002.48634
35823,42956,26,5,Windy,Medium,2,Snack,motorcycle,1,No,Metropolitian,27,20002.48634
35824,39298,37,4.7,Windy,Medium,1,Drinks,motorcycle,1,No,Metropolitian,28,20002.48634
35825,42918,28,4.9,Sunny,Low,1,Meal,scooter,1,No,Metropolitian,17,20002.48634
35826,42344,31,4.8,Sunny,High,2,Snack,motorcycle,0,No,Metropolitian,18,20002.48634
35827,25470,31,4.3,Stormy,Medium,2,Meal,scooter,1,No,Metropolitian,34,20002.48634
35828,13116,27,4,Sandstorms,Low,0,Snack,motorcycle,0,No,Urban,20,20002.48634
35829,30355,22,5,Stormy,Low,1,Buffet,motorcycle,0,No,Metropolitian,19,20002.48634
35830,3709,24,4.7,Sandstorms,Jam,0,Drinks,motorcycle,0,No,Urban,17,20002.48633
35831,45136,31,4.1,Fog,Medium,0,Drinks,motorcycle,1,No,Metropolitian,34,20002.48633
35832,21233,32,4.5,Sunny,Jam,1,Drinks,motorcycle,0,No,Urban,20,20002.48633
35833,4748,25,4.8,Sunny,Jam,2,Snack,scooter,1,No,Metropolitian,14,20002.48633
35834,20652,33,4.7,Fog,Jam,0,Buffet,motorcycle,3,Yes,Metropolitian,52,20002.48633
35835,44482,26,4.9,Stormy,High,2,Buffet,electric_scooter,1,No,Metropolitian,16,20002.48633
35836,15485,25,4,Cloudy,Medium,1,Drinks,scooter,1,No,Metropolitian,39,20002.48633
35837,28710,22,4.6,Fog,Jam,2,Snack,motorcycle,1,No,Metropolitian,30,20002.48633
35838,28178,37,4.4,Stormy,Jam,1,Drinks,scooter,1,No,Metropolitian,32,20002.48633
35839,25289,32,3.6,Windy,Jam,1,Snack,scooter,1,No,,41,20002.48633
35840,26790,37,4.8,Windy,Jam,0,Drinks,motorcycle,2,No,Metropolitian,42,20002.48633
35841,38069,32,4.8,Sunny,High,2,Buffet,motorcycle,1,No,Urban,18,20002.48632
35842,6588,29,4.9,Cloudy,Medium,1,Meal,motorcycle,1,No,Metropolitian,31,20002.48632
35843,34578,34,4.8,Windy,Low,1,Buffet,motorcycle,0,No,Metropolitian,16,20002.48632
35844,19870,,,Sandstorms,High,0,Drinks,motorcycle,2,No,Metropolitian,49,20002.48632
35845,23803,29,4.5,Sandstorms,High,2,Meal,scooter,1,No,,21,20002.48632
35846,35909,25,4.8,Sandstorms,Low,1,Drinks,motorcycle,0,No,Metropolitian,12,20002.48632
35847,25731,38,4.9,Windy,Jam,1,Snack,scooter,1,No,Metropolitian,28,20002.48632
35848,1324,20,2.5,Sunny,Low,1,Snack,scooter,1,No,Metropolitian,43,20002.48632
35849,37080,29,4.6,Cloudy,Low,1,Buffet,motorcycle,0,No,Metropolitian,12,20002.48632
35850,40262,34,4.9,Fog,Low,1,Meal,scooter,0,No,Metropolitian,15,20002.48632
35851,26256,,,Sunny,Jam,1,Snack,scooter,0,No,,22,20002.48632
35852,41459,39,4.4,Cloudy,Low,0,Drinks,motorcycle,1,No,Urban,37,20002.48632
35853,17749,38,5,Stormy,Low,2,Drinks,motorcycle,0,No,Metropolitian,23,20002.48632
35854,26432,37,4.6,Windy,Low,1,Snack,motorcycle,1,No,Metropolitian,23,20002.48632
35855,42348,33,4.2,Stormy,Jam,0,Snack,motorcycle,1,Yes,Metropolitian,47,20002.48632
35856,13807,24,4.7,Windy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,29,20002.48632
35857,28295,27,4.9,Fog,Low,1,Meal,scooter,1,No,Metropolitian,21,20002.48632
35858,26962,30,5,Cloudy,Medium,0,Snack,motorcycle,2,Yes,Metropolitian,41,20002.48632
35859,22556,37,4.9,Fog,Jam,0,Snack,motorcycle,1,No,Metropolitian,33,20002.48632
35860,17924,38,4.8,Sunny,Jam,2,Drinks,electric_scooter,0,No,Metropolitian,18,20002.48632
35861,19065,38,4.6,Fog,Low,0,Buffet,motorcycle,1,No,Metropolitian,26,20002.48632
35862,23322,26,4.9,Fog,Medium,0,Buffet,motorcycle,1,No,Metropolitian,31,20002.48632
35863,27569,35,4.2,Sandstorms,Jam,1,Snack,scooter,1,No,Metropolitian,32,20002.48632
35864,39081,39,4.1,Stormy,Low,0,Snack,motorcycle,1,No,Metropolitian,22,20002.48632
35865,21677,36,5,Cloudy,High,0,Meal,motorcycle,1,No,Urban,29,20002.48632
35866,1542,24,4.8,Stormy,Jam,1,Buffet,motorcycle,1,No,Metropolitian,28,20002.48632
35867,44261,36,5,Fog,Low,1,Meal,motorcycle,0,No,Metropolitian,19,20002.48632
35868,11516,23,4.8,Sunny,Medium,2,Buffet,scooter,0,,Urban,11,20002.48632
35869,7056,33,4.7,Stormy,Jam,1,Snack,motorcycle,1,No,Metropolitian,27,20002.48632
35870,35307,27,4.7,Fog,Jam,0,Drinks,motorcycle,0,No,Metropolitian,40,20002.48632
35871,17337,22,5,Fog,Low,0,Snack,motorcycle,1,No,Urban,22,20002.48632
35872,23625,21,4.5,Sunny,Low,0,Buffet,motorcycle,1,No,Metropolitian,16,20002.48632
35873,6731,35,4.7,Windy,Low,2,Drinks,scooter,1,No,Metropolitian,29,20002.48632
35874,37614,21,4.9,Sandstorms,Low,1,Drinks,scooter,0,No,Urban,11,20002.48632
35875,6801,38,4.3,Fog,Low,1,Drinks,scooter,1,No,Metropolitian,36,20002.48632
35876,24394,21,5,Stormy,Jam,1,Snack,motorcycle,1,No,Metropolitian,29,20002.48632
35877,37098,28,4.9,Windy,High,2,Buffet,scooter,1,No,Urban,14,20002.48632
35878,8924,29,4.6,Sandstorms,Low,2,Meal,scooter,0,No,Metropolitian,14,20002.48632
35879,38102,33,4.9,Windy,Low,2,Meal,motorcycle,1,No,Metropolitian,23,20002.48632
35880,23714,27,4.7,Fog,High,1,Meal,scooter,1,No,Metropolitian,34,20002.48632
35881,9348,20,4.6,Sunny,Medium,2,Meal,scooter,1,No,Metropolitian,19,20002.48632
35882,37497,21,4.7,Windy,Jam,1,Buffet,motorcycle,1,No,Metropolitian,26,20002.48632
35883,22925,27,5,Fog,Medium,1,Meal,scooter,1,No,Metropolitian,35,20002.48632
35884,11174,21,4.5,Stormy,High,2,Drinks,scooter,0,No,Metropolitian,18,20002.48632
35885,21689,21,4.9,Sandstorms,Jam,0,Buffet,motorcycle,0,No,Metropolitian,15,20002.48632
35886,21545,27,4.9,Windy,Jam,1,Buffet,motorcycle,1,No,Metropolitian,26,20002.48632
35887,24244,34,4.9,Fog,Low,1,Buffet,motorcycle,0,No,Metropolitian,17,20002.48632
35888,18540,38,4.1,Stormy,Jam,1,Buffet,motorcycle,1,No,Metropolitian,33,20002.48632
35889,1062,30,4.1,Cloudy,Low,1,Buffet,motorcycle,0,No,Urban,39,20002.48632
35890,27192,37,4.9,Sunny,Jam,0,Buffet,motorcycle,0,No,Urban,24,20002.48632
35891,1167,38,4.1,Windy,Medium,2,Snack,electric_scooter,1,No,Metropolitian,32,20002.48632
35892,40419,,,Cloudy,Low,1,Snack,motorcycle,1,No,Metropolitian,18,20002.48632
35893,21972,37,4.6,Sunny,Jam,2,Meal,electric_scooter,1,No,Metropolitian,16,20002.48632
35894,11130,39,3.5,Windy,Jam,1,Drinks,motorcycle,2,No,Metropolitian,43,20002.48632
35895,31667,33,4.6,Cloudy,Low,0,Drinks,motorcycle,2,No,Metropolitian,36,20002.48632
35896,23576,21,4.7,Fog,Medium,1,Drinks,scooter,0,No,Metropolitian,16,20002.48632
35897,37259,33,4.6,Fog,Jam,2,Snack,electric_scooter,2,No,Urban,42,20002.48632
35898,21364,25,4.3,Sunny,Jam,0,Drinks,motorcycle,,No,Metropolitian,33,20002.48632
35899,8335,20,4.8,Sunny,Jam,1,Drinks,motorcycle,0,No,Metropolitian,12,20002.48632
35900,5486,20,5,Sunny,Medium,1,Snack,motorcycle,0,No,Metropolitian,10,20002.48632
35901,32307,34,3.5,Fog,Low,1,Buffet,scooter,1,No,Metropolitian,33,20002.48632
35902,17101,28,4.9,Windy,Medium,1,Buffet,motorcycle,1,No,Metropolitian,24,20002.48632
35903,35270,35,4.3,Cloudy,Medium,1,Drinks,motorcycle,2,No,Metropolitian,40,20002.48632
35904,4360,35,4.9,Fog,Jam,2,Drinks,scooter,1,No,Metropolitian,43,20002.48632
35905,36939,25,4.5,Windy,Low,0,Snack,motorcycle,1,No,Metropolitian,25,20002.48632
35906,24466,38,4.6,Sandstorms,Medium,1,Meal,motorcycle,1,No,Metropolitian,30,20002.48632
35907,45321,30,4.3,Stormy,Medium,0,Meal,motorcycle,2,No,Metropolitian,37,20002.48632
35908,16779,35,4.7,Sandstorms,High,2,Meal,motorcycle,0,No,Metropolitian,26,20002.48632
35909,13923,22,4.3,Fog,Jam,2,Drinks,electric_scooter,1,No,Metropolitian,43,20002.48632
35910,39954,29,4.7,Windy,High,2,Meal,scooter,0,No,Metropolitian,17,20002.48632
35911,698,32,4.8,Fog,Low,2,Drinks,scooter,1,No,Metropolitian,18,20002.48632
35912,728,23,4.5,Windy,Medium,2,Drinks,scooter,1,No,Urban,26,20002.48632
35913,41555,32,4.9,Windy,Low,2,Buffet,motorcycle,1,No,Metropolitian,21,20002.48632
35914,14397,39,4.7,Cloudy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,27,20002.48632
35915,44912,21,4,Sandstorms,Low,0,Buffet,motorcycle,1,No,Urban,17,20002.48632
35916,21352,29,4.8,Sandstorms,Low,2,Drinks,motorcycle,1,No,Metropolitian,19,20002.48632
35917,2914,34,4.8,Stormy,Medium,2,Snack,electric_scooter,1,No,Metropolitian,33,20002.48632
35918,43286,27,5,Sunny,Jam,1,Snack,motorcycle,1,No,Urban,18,20002.48632
35919,5644,36,4.5,Windy,Jam,2,Drinks,scooter,1,No,Metropolitian,29,20002.48632
35920,20150,33,4.7,Cloudy,Low,0,Meal,motorcycle,1,No,Metropolitian,44,20002.48632
35921,36208,22,4.8,Cloudy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,31,20002.48632
35922,44811,33,4.3,Windy,Low,0,Meal,motorcycle,1,No,Metropolitian,30,20002.48632
35923,32479,38,4.5,Stormy,Low,1,Snack,scooter,0,No,Metropolitian,21,20002.48632
35924,7357,29,4.9,Cloudy,Low,2,Meal,motorcycle,0,No,Metropolitian,11,20002.48632
35925,23190,23,4.9,Fog,Jam,0,Buffet,motorcycle,0,No,Urban,41,20002.48632
35926,34911,29,4.7,Fog,Low,0,Snack,motorcycle,0,No,Metropolitian,21,20002.48632
35927,5104,35,4.8,Windy,Low,0,Drinks,motorcycle,1,No,Metropolitian,28,20002.48632
35928,37841,23,4.9,Windy,Low,0,Buffet,motorcycle,1,No,Urban,17,20002.48632
35929,17955,37,4.2,Sunny,Jam,0,Meal,motorcycle,1,No,Metropolitian,33,20002.48632
35930,20463,33,4.6,Windy,Jam,2,Snack,electric_scooter,1,No,Metropolitian,30,20002.48632
35931,17506,,,Sandstorms,High,0,Meal,motorcycle,1,No,Metropolitian,29,20002.48632
35932,35735,28,4,Windy,Jam,0,Meal,motorcycle,2,No,Urban,34,20002.48632
35933,18888,22,4.7,Sunny,Medium,1,Meal,scooter,1,No,Metropolitian,17,20002.48632
35934,38756,38,4.8,Fog,Medium,0,Meal,motorcycle,0,No,Metropolitian,40,20002.48632
35935,44425,,,Sunny,Low,1,Meal,scooter,,No,Urban,12,20002.48632
35936,27384,36,3.7,Stormy,Medium,1,Drinks,scooter,,No,Metropolitian,37,20002.48632
35937,23548,36,4.2,Cloudy,Low,0,Buffet,motorcycle,1,No,Urban,44,20002.48632
35938,33496,33,4.7,Sunny,Jam,0,Meal,motorcycle,1,No,Metropolitian,37,20002.48632
35939,40355,23,4.4,Fog,Medium,1,Drinks,motorcycle,1,No,Urban,36,20002.48632
35940,7543,35,4.9,Sandstorms,Low,2,Meal,scooter,0,No,Metropolitian,29,20002.48632
35941,412,21,4.9,Cloudy,Low,1,Buffet,motorcycle,0,No,Metropolitian,12,20002.48632
35942,11338,28,4.8,Fog,Jam,0,Buffet,motorcycle,1,No,Urban,24,20002.48632
35943,26092,22,4.9,Windy,Low,2,Drinks,scooter,1,No,Metropolitian,14,20002.48632
35944,38513,36,4.9,Windy,Low,2,Drinks,motorcycle,1,No,Metropolitian,26,20002.48632
35945,24052,34,4.7,Sunny,Low,2,Meal,scooter,0,No,Urban,10,20002.48632
35946,17209,38,4.5,Stormy,Jam,1,Snack,scooter,0,No,Urban,32,20002.48632
35947,3267,27,5,Sunny,Low,2,Snack,scooter,0,No,Metropolitian,18,20002.48632
35948,20358,38,4.5,Windy,Medium,1,Buffet,motorcycle,1,No,Metropolitian,30,20002.48632
35949,41576,31,3.6,Sandstorms,Medium,2,Buffet,scooter,0,No,Metropolitian,31,20002.48632
35950,417,,,Stormy,Medium,0,Buffet,motorcycle,0,No,Metropolitian,13,20002.48632
35951,11261,25,4.3,Sandstorms,Jam,0,Snack,motorcycle,0,No,Urban,35,20002.48632
35952,9817,38,5,Sandstorms,Low,1,Drinks,scooter,1,No,Metropolitian,27,20002.48632
35953,15305,33,4.8,Cloudy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,49,20002.48632
35954,23132,21,4.7,Windy,High,1,Meal,motorcycle,1,No,Metropolitian,29,20002.48632
35955,25351,23,4.8,Cloudy,Low,2,Meal,motorcycle,0,No,Urban,10,20002.48632
35956,28761,20,4.9,Sandstorms,Low,2,Meal,electric_scooter,1,No,Urban,19,20002.48632
35957,27472,30,4.9,Stormy,Low,2,Drinks,motorcycle,1,No,Metropolitian,23,20002.48632
35958,27350,25,4.9,Sunny,Low,2,Snack,motorcycle,0,No,Metropolitian,20,20002.48632
35959,34850,,,Sandstorms,Low,1,Meal,motorcycle,0,No,Urban,15,20002.48632
35960,27122,20,4,Sandstorms,Low,0,Drinks,motorcycle,1,No,Urban,19,20002.48632
35961,31996,28,4.6,Cloudy,Jam,2,Meal,scooter,1,No,Metropolitian,38,20002.48632
35962,12161,20,4.7,Sunny,Low,1,Buffet,scooter,0,No,Urban,17,20002.48632
35963,3373,32,4.6,Cloudy,High,1,Snack,scooter,2,No,Metropolitian,38,20002.48632
35964,38494,25,5,Sunny,Low,1,Buffet,motorcycle,0,No,Metropolitian,23,20002.48632
35965,20491,20,4.6,Stormy,Low,1,Meal,motorcycle,0,No,Urban,17,20002.48632
35966,43404,26,4.6,Stormy,High,2,Snack,motorcycle,1,No,Metropolitian,24,20002.48632
35967,20764,23,4.8,Cloudy,Low,2,Drinks,scooter,0,No,Urban,15,20002.48632
35968,24107,37,4.8,Cloudy,Medium,2,Buffet,motorcycle,2,No,Metropolitian,44,20002.48632
35969,17450,30,4.1,Windy,Medium,1,Snack,motorcycle,1,No,Metropolitian,32,20002.48632
35970,3913,21,4.9,Sunny,Low,2,Meal,scooter,0,No,,19,20002.48632
35971,38304,25,5,Windy,Low,1,Meal,motorcycle,0,No,Metropolitian,16,20002.48632
35972,32320,31,4.6,Fog,Jam,0,Meal,motorcycle,1,No,Metropolitian,28,20002.48632
35973,40770,24,4.8,Cloudy,Low,1,Meal,motorcycle,1,No,Urban,13,20002.48632
35974,38155,23,4.9,Stormy,Low,2,Buffet,motorcycle,0,No,Metropolitian,19,20002.48632
35975,28074,28,4.9,Sunny,Medium,2,Buffet,scooter,0,No,Urban,13,20002.48632
35976,35506,30,4.8,Stormy,Medium,2,Meal,scooter,1,No,Metropolitian,32,20002.48632
35977,5052,33,4.2,Sandstorms,Jam,0,Buffet,motorcycle,1,Yes,Metropolitian,54,20002.48632
35978,4000,27,4.8,Cloudy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,44,20002.48632
35979,26144,30,4.9,Stormy,Medium,1,Buffet,motorcycle,1,No,Metropolitian,26,20002.48632
35980,35195,24,4.8,Cloudy,Low,0,Buffet,motorcycle,1,No,Metropolitian,24,20002.48632
35981,11938,37,4.9,Sandstorms,Jam,2,Meal,scooter,1,No,Metropolitian,27,20002.48632
35982,6833,39,4,Fog,Jam,2,Meal,scooter,0,No,Metropolitian,35,20002.48632
35983,18071,28,4.6,Fog,Jam,2,Drinks,electric_scooter,1,No,Metropolitian,29,20002.48632
35984,851,25,4.9,Windy,Medium,2,Meal,scooter,1,No,Metropolitian,29,20002.48632
35985,22687,27,4.5,Stormy,Jam,2,Snack,scooter,1,No,Metropolitian,18,20002.48632
35986,25471,,,,,3,Meal,electric_scooter,0,No,Metropolitian,31,20002.48632
35987,29168,27,4.8,Stormy,Medium,2,Buffet,scooter,0,No,Metropolitian,27,20002.48632
35988,30977,30,4.6,Fog,Low,2,Snack,scooter,1,No,Metropolitian,18,20002.48632
35989,38646,26,4.8,Sandstorms,Medium,0,Drinks,motorcycle,0,No,Urban,22,20002.48632
35990,27663,37,4.8,Fog,Low,2,Snack,electric_scooter,1,No,Urban,25,20002.48632
35991,4611,28,5,Sandstorms,Low,0,Drinks,motorcycle,0,No,Metropolitian,22,20002.48632
35992,16364,20,4.8,Cloudy,Low,1,Buffet,motorcycle,0,No,Metropolitian,22,20002.48632
35993,9540,34,4.5,Cloudy,Medium,1,Snack,scooter,1,No,Metropolitian,19,20002.48632
35994,41975,22,4.5,Stormy,Low,0,Buffet,motorcycle,1,No,,18,20002.48632
35995,9823,35,4.6,Stormy,Jam,1,Drinks,motorcycle,1,No,Metropolitian,31,20002.48632
35996,35257,31,4.8,Windy,Medium,1,Meal,motorcycle,0,No,Metropolitian,26,20002.48632
35997,44690,37,4.5,Fog,Medium,2,Drinks,scooter,0,No,Metropolitian,18,20002.48632
35998,23289,21,4.9,Fog,Medium,1,Snack,scooter,1,No,Metropolitian,29,20002.48632
35999,40158,31,5,Sandstorms,Low,1,Buffet,scooter,1,No,Metropolitian,25,20002.48632
36000,2849,,,Windy,Low,1,Meal,scooter,1,No,Metropolitian,25,20002.48632
36001,31843,27,4.8,Stormy,Low,1,Meal,scooter,1,No,Metropolitian,17,20002.48632
36002,32580,38,4.2,Windy,Jam,0,Buffet,motorcycle,1,Yes,Metropolitian,46,20002.48632
36003,14069,38,4.9,Sandstorms,Jam,2,Snack,scooter,1,No,Metropolitian,25,20002.48632
36004,23049,20,4.2,Stormy,Low,0,Meal,motorcycle,1,No,Metropolitian,24,20002.48632
36005,38649,38,4.6,Sandstorms,Jam,1,Drinks,motorcycle,0,No,Metropolitian,29,20002.48632
36006,26646,27,4.5,Sandstorms,Low,1,Buffet,motorcycle,0,No,Metropolitian,11,20002.48632
36007,37220,27,4.6,Windy,Low,1,Drinks,scooter,1,No,Metropolitian,17,20002.48632
36008,26211,22,4.4,Sandstorms,Low,0,Snack,motorcycle,1,No,Metropolitian,22,20002.48632
36009,29222,34,4.8,Windy,Jam,0,Meal,motorcycle,3,Yes,Metropolitian,50,20002.48632
36010,35247,23,4.4,Windy,Jam,0,Meal,motorcycle,1,No,Metropolitian,35,20002.48632
36011,43225,26,5,Stormy,Low,1,Snack,motorcycle,0,No,,10,20002.48632
36012,43919,27,5,Fog,High,1,Drinks,motorcycle,1,No,Metropolitian,22,20002.48632
36013,29899,26,4.9,Stormy,Medium,2,Buffet,scooter,0,No,Metropolitian,28,20002.48632
36014,45272,28,4.9,Fog,Low,1,Buffet,motorcycle,1,No,Urban,15,20002.48632
36015,13245,33,4.9,Sunny,Low,0,Buffet,motorcycle,0,No,Metropolitian,24,20002.48632
36016,30445,22,4.8,Windy,Jam,2,Buffet,scooter,1,No,Urban,16,20002.48631
36017,13296,25,4.7,Cloudy,Low,0,Buffet,motorcycle,1,No,Metropolitian,17,20002.48631
36018,44078,27,4.6,Sunny,Medium,2,Snack,electric_scooter,1,,Metropolitian,12,20002.48631
36019,9435,25,4.9,Stormy,Jam,1,Buffet,motorcycle,1,No,Metropolitian,15,20002.48631
36020,27932,38,4.6,Cloudy,Medium,0,Buffet,motorcycle,0,No,Metropolitian,38,20002.48631
36021,19128,22,4.8,Windy,Medium,0,Snack,motorcycle,0,No,Urban,19,20002.48631
36022,7253,24,5,Stormy,Jam,2,Buffet,scooter,0,No,Urban,11,20002.48631
36023,13284,27,4.9,Windy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,24,20002.48631
36024,3506,25,2.7,Sunny,Low,2,Drinks,motorcycle,1,No,Metropolitian,31,20002.48631
36025,1679,25,4.3,Stormy,Low,0,Buffet,motorcycle,0,No,Metropolitian,24,20002.48631
36026,19531,35,4.6,Stormy,Low,2,Drinks,scooter,1,No,Metropolitian,24,20002.48631
36027,8130,29,4.9,Sunny,Low,1,Meal,motorcycle,0,No,Metropolitian,21,20002.48631
36028,16964,37,3.8,Windy,Medium,2,Drinks,electric_scooter,0,No,Metropolitian,36,20002.48631
36029,9662,25,4.7,Cloudy,Medium,1,Meal,motorcycle,0,No,Metropolitian,19,20002.48631
36030,29375,23,4.5,Stormy,Jam,1,Buffet,motorcycle,0,No,Metropolitian,24,20002.48631
36031,13500,33,4.7,Windy,Low,1,Buffet,scooter,1,No,Metropolitian,16,20002.48631
36032,3343,30,4.9,Windy,Low,2,Drinks,electric_scooter,0,No,Metropolitian,25,20002.48631
36033,20056,25,4.9,Windy,Jam,1,Meal,motorcycle,0,No,Urban,10,20002.48631
36034,5237,32,4.7,Sunny,Low,0,Drinks,motorcycle,1,No,Urban,25,20002.48631
36035,7805,21,4.9,Fog,Jam,1,Drinks,scooter,0,No,Metropolitian,28,20002.48628
36036,16896,23,4.9,Cloudy,Medium,2,Drinks,scooter,1,No,Metropolitian,16,20002.48628
36037,29305,25,4.9,Sandstorms,Jam,1,Meal,scooter,1,No,Metropolitian,25,20002.48628
36038,1081,38,4.7,Sunny,Low,2,Drinks,scooter,0,No,Metropolitian,10,20002.48628
36039,9204,34,4.9,Sunny,Low,1,Snack,motorcycle,1,No,Metropolitian,27,20002.48628
36040,34699,26,4.3,Cloudy,Jam,1,Buffet,motorcycle,2,No,Metropolitian,41,20002.48628
36041,23944,25,4.9,Sandstorms,Jam,1,Snack,scooter,1,No,Metropolitian,26,20002.48628
36042,1150,28,4.3,Stormy,High,0,Meal,motorcycle,1,No,Metropolitian,31,20002.48628
36043,5949,25,4.9,Cloudy,Medium,2,Buffet,scooter,0,No,Urban,10,20002.48628
36044,8308,36,4.8,Sunny,Low,1,Buffet,scooter,0,No,Metropolitian,15,20002.48628
36045,32217,39,5,Windy,Medium,1,Buffet,scooter,0,No,Metropolitian,30,20002.48628
36046,25316,33,4.9,Sunny,Jam,2,Snack,electric_scooter,0,No,Metropolitian,30,20002.48628
36047,25945,30,4.9,Windy,Medium,2,Buffet,scooter,1,No,Metropolitian,25,20002.48621
36048,37945,39,5,Stormy,High,2,Snack,scooter,1,No,Metropolitian,27,20002.48621
36049,28251,,,Windy,Low,0,Snack,motorcycle,0,No,Metropolitian,30,20002.48621
36050,14098,34,4.3,Fog,High,0,Snack,motorcycle,1,No,Urban,31,20002.48621
36051,17214,31,5,Cloudy,Low,1,Buffet,scooter,,No,Urban,16,20002.48621
36052,8311,36,4.8,Sandstorms,Jam,1,Snack,motorcycle,1,No,Metropolitian,26,20002.48621
36053,21136,36,4.4,Sandstorms,Medium,1,Buffet,motorcycle,1,No,Metropolitian,33,20002.48621
36054,26258,29,4.7,Stormy,Jam,2,Snack,electric_scooter,1,No,Urban,22,20002.48621
36055,18077,38,4.9,Sunny,Low,2,Snack,scooter,1,No,Metropolitian,16,20002.48621
36056,17019,36,4.7,Windy,Low,2,Drinks,scooter,1,No,Metropolitian,25,20002.48621
36057,37233,29,4.6,Sunny,Jam,0,Buffet,motorcycle,1,No,Metropolitian,20,20002.48621
36058,28940,29,5,Windy,Low,1,Drinks,motorcycle,0,No,Urban,11,20002.48621
36059,39567,39,4.3,Sandstorms,Jam,0,Buffet,motorcycle,1,No,Metropolitian,39,20002.48621
36060,7987,22,4.8,Cloudy,Low,1,Buffet,motorcycle,1,No,,25,20002.48621
36061,7079,37,4,Stormy,Low,0,Drinks,motorcycle,1,No,Metropolitian,31,20002.48621
36062,39734,28,4.7,Windy,Medium,1,Drinks,scooter,1,No,Urban,23,20002.48621
36063,15202,24,4.6,Fog,Low,1,Snack,scooter,,No,Metropolitian,14,20002.48621
36064,4142,21,4.9,Stormy,Jam,1,Drinks,scooter,1,No,Metropolitian,27,20002.48621
36065,32093,27,5,Stormy,Low,2,Buffet,electric_scooter,1,No,Metropolitian,15,20002.48621
